user0000002	D4EA-0000-0340-F722
user0002812	00C8-0000-0321-A3DA
user0002813	00C8-0000-033D-6152
user0002814	00C9-0000-0307-03CC
user0002815	00C9-0000-032B-8CE1
user0002816	00CC-0000-0363-8F55
user0002817	00CF-0000-030F-5DFF
user0002818	00D0-0000-033F-5228
user0002819	00D0-0000-0357-7191
user0002820	00D0-0000-0359-92D9
user0002821	00D1-0000-030B-2386
user0002822	00D3-0000-0358-06F5
user0002823	00D7-0000-033C-07F8
user0002824	00DA-0000-032A-9FB1
user0002825	00DC-0000-0318-7928
user0002826	00DD-0000-0340-B7A7
user0002827	00DF-0000-0309-EE7D
user0002828	00E1-0000-030B-3036
user0002829	00E1-0000-033B-FD15
user0002830	00E4-0000-0311-EE5E
user0002831	00E5-0000-035D-49B9
user0002832	00E8-0000-02FF-B01F
user0002833	00EC-0000-030B-74EB
user0002834	00F0-0000-031C-7095
user0002835	00F7-0000-031A-5215
user0002836	00F7-0000-0350-FBC4
user0002837	00FA-0000-0352-B397
user0002838	00FC-0000-0355-7D95
user0002839	00FD-0000-0333-B96F
user0002840	0101-0000-0347-C8A3
user0002841	0106-0000-0353-6FD3
user0002842	0108-0000-0311-07E6
user0002843	010B-0000-0302-C71A
user0002844	010C-0000-032C-A2CB
user0002845	1963-0000-0323-1CFA
user0002846	1964-0000-0352-0A07
user0002847	196D-0000-0350-7A9D
user0002848	196F-0000-0329-0F5F
user0002849	1971-0000-0308-3993
user0002850	D60F-0000-0347-C61E
user0002851	D614-0000-034B-44EA
user0002852	D615-0000-032E-11C0
user0002853	D617-0000-0303-7E76
user0002854	D618-0000-0343-D1D2
user0002855	D619-0000-0340-C9A8
user0002856	D61A-0000-031D-FEC6
user0002857	D61B-0000-0341-ED31
user0002858	D61E-0000-035B-06AD
user0002859	A6AD-0000-0338-CCBA
user0002860	A6AD-0000-034C-1F26
user0002861	A6AE-0000-0323-8B45
user0002862	A6AE-0000-0347-41ED
user0002863	ED55-0000-0302-9067
user0002864	ED57-0000-0311-B35F
user0002865	ED58-0000-0302-1470
user0002866	ED58-0000-0311-C6DB
user0002867	ED58-0000-032C-9CA6
user0002868	770A-0000-0322-81EC
user0002869	7711-0000-02FF-8CBE
user0002870	7711-0000-0354-5FB6
user0002871	7713-0000-0328-946E
user0002872	7715-0000-0356-42F5
user0002873	6031-0000-0322-56D7
user0002874	3181-0000-0340-163C
user0002875	3181-0000-0353-6F12
user0002876	6035-0000-0331-114A
user0002877	3182-0000-034E-A5D1
user0002878	6039-0000-035D-7C89
user0002879	3183-0000-0303-181F
user0002880	6043-0000-0337-D6C2
user0002881	3184-0000-0354-3BA1
user0002882	3186-0000-0339-6CD5
user0002883	3188-0000-0347-3CB1
user0002884	318E-0000-0357-D0C3
user0002885	318F-0000-035C-37FB
user0002886	3190-0000-030E-C93B
user0002887	8EF3-0000-0359-3EA2
user0002888	8EF4-0000-033F-3902
user0002889	8EF5-0000-0312-71FF
user0002890	48E0-0000-0342-1C2E
user0002891	8EF8-0000-0353-11B7
user0002892	48E2-0000-034F-0F56
user0002893	A6AF-0000-032C-5AD9
user0002894	8EFE-0000-0327-BEB2
user0002895	6045-0000-031C-7953
user0002896	1971-0000-032C-94C4
user0002897	48E7-0000-0334-A30D
user0002898	8EFF-0000-0322-56A2
user0002899	A6AF-0000-0333-A4CB
user0002900	6045-0000-034A-56AA
user0002901	1972-0000-032C-2840
user0002902	ED5B-0000-030B-3E07
user0002903	7716-0000-0344-E972
user0002904	48E9-0000-0322-EB22
user0002905	A6B1-0000-0321-B81D
user0002906	6045-0000-034C-0AB2
user0002907	ED5C-0000-032C-D0BC
user0002908	8F00-0000-0315-14B3
user0002909	48EA-0000-0323-E8E6
user0002910	A6B1-0000-034E-9C4B
user0002911	1975-0000-0312-4661
user0002912	7719-0000-0348-778D
user0002913	6048-0000-0323-E826
user0002914	8F02-0000-0327-B84B
user0002915	ED5C-0000-032E-5155
user0002916	A6B3-0000-0310-7074
user0002917	48EA-0000-0356-A34B
user0002918	6049-0000-0318-831E
user0002919	7721-0000-0314-6140
user0002920	ED5E-0000-033E-B8FE
user0002921	197A-0000-0343-7A36
user0002922	8F02-0000-034C-2B32
user0002923	D620-0000-0305-54CD
user0002924	BE4D-0000-031A-FD63
user0002925	D623-0000-0323-1D65
user0002926	BE4E-0000-0323-85BC
user0002927	BE55-0000-033D-565D
user0002928	D625-0000-0312-87F9
user0002929	D62D-0000-0332-FE7E
user0002930	BE57-0000-032A-96BA
user0002931	D62E-0000-0328-785B
user0002932	BE58-0000-033E-4851
user0002933	BE5A-0000-0304-14AF
user0002934	D62E-0000-035D-11CB
user0002935	D62F-0000-0316-0A10
user0002936	BE5B-0000-0328-ECCE
user0002937	D630-0000-0331-49C1
user0002938	BE5C-0000-0305-106E
user0002939	BE5D-0000-0378-5FE5
user0002940	D631-0000-0333-930F
user0002941	BE5E-0000-0307-C375
user0002942	D631-0000-034F-099E
user0002943	A6B3-0000-0353-7096
user0002944	A6B8-0000-0331-379B
user0002945	A6B9-0000-033D-57F5
user0002946	A6BD-0000-0304-2622
user0002947	48EC-0000-033E-5E6D
user0002948	48EC-0000-035A-2750
user0002949	48F3-0000-0355-A2AD
user0002950	604A-0000-0324-B49D
user0002951	604C-0000-0362-9794
user0002952	604D-0000-0309-B767
user0002953	6052-0000-0340-A2F8
user0002954	7723-0000-0315-CB29
user0002955	7725-0000-033F-5A8B
user0002956	7727-0000-0338-3E1E
user0002957	7728-0000-0355-F000
user0002958	7729-0000-0321-8B0B
user0002959	772A-0000-0308-FD0F
user0002960	772A-0000-0328-36FB
user0002961	ED62-0000-0354-907A
user0002962	ED62-0000-0355-F37B
user0002963	ED63-0000-034C-9BA4
user0002964	ED63-0000-035F-B8CB
user0002965	ED65-0000-0320-1C7E
user0002966	ED65-0000-0325-12C2
user0002967	197C-0000-0308-755D
user0002968	197C-0000-034B-75A6
user0002969	197D-0000-0349-6BD7
user0002970	197D-0000-0358-ED57
user0002971	197E-0000-0356-50D8
user0002972	8F08-0000-030B-459B
user0002973	3192-0000-034E-6894
user0002974	8F0A-0000-030C-9218
user0002975	8F0C-0000-031E-2BEB
user0002976	3195-0000-0355-014C
user0002977	8F0F-0000-0311-A12B
user0002978	3197-0000-0304-1661
user0002979	48F6-0000-0342-1E5A
user0002980	8F0F-0000-035A-E037
user0002981	3198-0000-033D-6E65
user0002982	48FA-0000-0318-F955
user0002983	A6C0-0000-0324-3BB0
user0002984	8F11-0000-034F-BDF5
user0002985	6055-0000-0317-E810
user0002986	197F-0000-0342-C7AC
user0002987	48FF-0000-0348-A48A
user0002988	8F18-0000-0364-E83D
user0002989	A6C0-0000-0335-90CD
user0002990	6058-0000-0344-6FC5
user0002991	319A-0000-0311-E926
user0002992	4901-0000-032A-A60D
user0002993	ED67-0000-0325-BC49
user0002994	8F1A-0000-0357-899E
user0002995	1981-0000-02FF-96F8
user0002996	A6C1-0000-033D-F208
user0002997	6058-0000-0346-313C
user0002998	772A-0000-035B-4350
user0002999	4901-0000-0340-B49A
user0003000	319D-0000-0324-FAA6
user0003001	1982-0000-0355-D6E3
user0003002	8F1B-0000-031B-D5E4
user0003003	605B-0000-034C-97C2
user0003004	ED68-0000-0348-A2CE
user0003005	A6C5-0000-0351-E077
user0003006	4902-0000-031D-FBFC
user0003007	319D-0000-0327-7D4A
user0003008	31A1-0000-0333-3E97
user0003009	31A2-0000-033C-E8C7
user0003010	31A3-0000-0344-89D8
user0003011	7730-0000-033B-6907
user0003012	7730-0000-0346-1F70
user0003013	7734-0000-0327-2D4B
user0003014	7735-0000-0347-C727
user0003015	7738-0000-036B-027D
user0003016	773A-0000-032F-560E
user0003017	773A-0000-0339-1D73
user0003018	774C-0000-0342-E155
user0003019	774C-0000-0367-C6D5
user0003020	774E-0000-0365-F791
user0003021	7752-0000-032D-9866
user0003022	7752-0000-0356-F2BF
user0003023	7754-0000-0354-4C8B
user0003024	7756-0000-0358-6022
user0003025	7757-0000-032A-355D
user0003026	7759-0000-0361-1357
user0003027	775D-0000-032D-93A5
user0003028	605C-0000-032C-DD88
user0003029	605D-0000-0327-68C1
user0003030	605D-0000-0343-55F8
user0003031	605D-0000-0344-2641
user0003032	6060-0000-0323-65C8
user0003033	6062-0000-035C-54A4
user0003034	1983-0000-0359-9921
user0003035	1986-0000-032F-CD88
user0003036	1986-0000-0340-2441
user0003037	1987-0000-033C-09C0
user0003038	1987-0000-035D-69EC
user0003039	198C-0000-034D-0553
user0003040	1990-0000-030E-C186
user0003041	ED6B-0000-0304-4DF0
user0003042	8F1D-0000-032F-1A6E
user0003043	ED6B-0000-034B-BD02
user0003044	8F20-0000-0343-8018
user0003045	ED6C-0000-0328-648F
user0003046	8F22-0000-0318-78BE
user0003047	ED6C-0000-0336-5931
user0003048	8F23-0000-0357-FE64
user0003049	ED6C-0000-0346-0AA0
user0003050	8F25-0000-033F-412B
user0003051	ED6C-0000-034C-AE1B
user0003052	8F28-0000-0355-8E67
user0003053	ED6E-0000-033E-A695
user0003054	8F28-0000-0360-BBA3
user0003055	8F29-0000-0329-7F8C
user0003056	ED6F-0000-030F-B2D3
user0003057	8F2A-0000-0343-6F31
user0003058	8F2B-0000-031B-1113
user0003059	4903-0000-0347-40E1
user0003060	4905-0000-030F-317F
user0003061	4907-0000-0317-D164
user0003062	4909-0000-0335-C158
user0003063	490D-0000-030C-1A77
user0003064	490D-0000-0324-6BD5
user0003065	4910-0000-0314-83D1
user0003066	4910-0000-0357-050B
user0003067	4913-0000-034F-CC56
user0003068	4913-0000-035F-F2F9
user0003069	4914-0000-0301-D683
user0003070	4914-0000-035F-B95B
user0003071	A6C6-0000-0331-7660
user0003072	D631-0000-0350-8711
user0003073	BE5F-0000-034B-DADE
user0003074	A6C7-0000-0328-9F3B
user0003075	D635-0000-0323-5DAF
user0003076	BE64-0000-0349-4077
user0003077	A6C8-0000-032E-2C4B
user0003078	A6CB-0000-033F-A3AD
user0003079	D639-0000-0361-15F9
user0003080	BE67-0000-033A-792C
user0003081	D63A-0000-0308-EDB5
user0003082	31A3-0000-035A-2D60
user0003083	A6CC-0000-0310-7256
user0003084	BE68-0000-0322-8EEC
user0003085	D63A-0000-0310-7A8F
user0003086	BE68-0000-0367-9216
user0003087	A6CC-0000-0363-4806
user0003088	31A7-0000-030F-528F
user0003089	D63B-0000-034A-8F36
user0003090	31A8-0000-032F-5BEC
user0003091	A6CD-0000-0339-24CC
user0003092	BE6C-0000-032B-A8DF
user0003093	D63C-0000-0358-06CF
user0003094	A6D0-0000-0345-22F7
user0003095	BE6F-0000-030B-7345
user0003096	31A8-0000-0355-8853
user0003097	D63D-0000-0345-206A
user0003098	6063-0000-034E-0550
user0003099	A6D3-0000-0339-7677
user0003100	ED70-0000-030B-5744
user0003101	31A8-0000-0359-5EBB
user0003102	BE6F-0000-0359-6596
user0003103	6064-0000-0369-AC03
user0003104	1990-0000-033B-6174
user0003105	D640-0000-031A-AF9F
user0003106	A6D6-0000-0327-2A4F
user0003107	A6D6-0000-033E-A328
user0003108	A6D8-0000-032E-AEFE
user0003109	A6DA-0000-0321-20B4
user0003110	A6DA-0000-0328-78D5
user0003111	A6DB-0000-0314-815E
user0003112	ED75-0000-0338-3497
user0003113	ED76-0000-030E-D28D
user0003114	ED77-0000-0332-44C3
user0003115	ED78-0000-0300-0CCF
user0003116	ED7A-0000-0305-0153
user0003117	ED7C-0000-033F-4764
user0003118	ED7E-0000-0339-B979
user0003119	ED80-0000-0336-9DF7
user0003120	ED84-0000-0342-DD1E
user0003121	6066-0000-034B-A0BF
user0003122	6067-0000-0340-A599
user0003123	6068-0000-030E-CF23
user0003124	606D-0000-0333-C187
user0003125	606D-0000-035D-BF81
user0003126	606F-0000-0335-709B
user0003127	6072-0000-0343-A394
user0003128	6072-0000-0349-FCC8
user0003129	BE76-0000-0302-A987
user0003130	31A9-0000-0353-6FC6
user0003131	31AA-0000-032E-B310
user0003132	31AD-0000-0324-862D
user0003133	31B2-0000-0363-F071
user0003134	31B4-0000-0326-560D
user0003135	1990-0000-033B-B7F3
user0003136	8F2D-0000-033E-44C8
user0003137	D640-0000-0358-F661
user0003138	1992-0000-034F-4BF2
user0003139	BE76-0000-0364-B72F
user0003140	8F30-0000-0330-8E90
user0003141	D642-0000-0325-9443
user0003142	BE77-0000-0358-2E71
user0003143	1993-0000-0305-8AC1
user0003144	8F30-0000-0337-C17B
user0003145	D642-0000-0338-ECCB
user0003146	1994-0000-0358-F3B7
user0003147	8F30-0000-0337-F2C5
user0003148	D646-0000-0304-33F0
user0003149	BE79-0000-033A-0ECC
user0003150	1997-0000-0342-195D
user0003151	D647-0000-034D-17B3
user0003152	8F31-0000-0321-90D9
user0003153	BE7A-0000-0349-FDE1
user0003154	199B-0000-0356-6742
user0003155	4916-0000-0314-9EB8
user0003156	D649-0000-0315-16DB
user0003157	8F34-0000-0306-A999
user0003158	31B4-0000-035C-52C8
user0003159	A6DD-0000-0328-732A
user0003160	BE7F-0000-0302-F681
user0003161	4916-0000-032D-B7AF
user0003162	D64A-0000-0347-C5E4
user0003163	199D-0000-030A-8752
user0003164	31B5-0000-0363-1BA6
user0003165	A6DE-0000-0348-9A14
user0003166	BE7F-0000-0331-7437
user0003167	8F34-0000-0311-B684
user0003168	D64B-0000-035B-6D9C
user0003169	BE80-0000-034A-BC53
user0003170	4916-0000-034B-B84D
user0003171	4916-0000-0353-CCFA
user0003172	4918-0000-0331-FFAC
user0003173	4919-0000-0359-5FA3
user0003174	491D-0000-0304-A5D2
user0003175	491F-0000-0346-ABC4
user0003176	4921-0000-0319-C98C
user0003177	4921-0000-0326-1B60
user0003178	A6DE-0000-0356-F921
user0003179	A6DF-0000-0340-69D0
user0003180	A6E4-0000-0352-FE39
user0003181	A6E5-0000-035B-7150
user0003182	A6E6-0000-0331-6E9E
user0003183	A6E6-0000-0357-D33E
user0003184	A6E6-0000-0367-AFE3
user0003185	A6E7-0000-0330-0DDE
user0003186	31B9-0000-0320-EF9D
user0003187	31BA-0000-033E-5092
user0003188	31BB-0000-032A-9B25
user0003189	31C0-0000-034A-5411
user0003190	31C3-0000-0347-0A3B
user0003191	31C5-0000-032B-73F5
user0003192	31C5-0000-0338-39F5
user0003193	199E-0000-0342-E41A
user0003194	199E-0000-035E-065C
user0003195	8F35-0000-0347-3511
user0003196	8F3A-0000-030E-FBD5
user0003197	8F3A-0000-0322-5FFB
user0003198	D64D-0000-0341-75A2
user0003199	D64D-0000-0361-D1E2
user0003200	BE82-0000-0347-C87D
user0003201	775D-0000-0361-7C39
user0003202	BE83-0000-0325-83DF
user0003203	19A0-0000-035B-3FB1
user0003204	ED84-0000-0355-ABC9
user0003205	775E-0000-0343-77CD
user0003206	19A3-0000-0338-46C7
user0003207	ED85-0000-034D-7442
user0003208	775F-0000-0350-E6AD
user0003209	BE85-0000-030C-DF03
user0003210	775F-0000-0353-58AB
user0003211	ED87-0000-030D-4D1E
user0003212	BE86-0000-0361-97A5
user0003213	19A6-0000-0328-4C38
user0003214	7761-0000-0363-5704
user0003215	BE8C-0000-0351-D8F0
user0003216	ED87-0000-034E-4BD2
user0003217	19AD-0000-030A-1026
user0003218	BE8D-0000-033E-64C1
user0003219	7762-0000-0335-E79C
user0003220	ED8A-0000-035F-C316
user0003221	19AD-0000-035E-8FFC
user0003222	BE8D-0000-0359-543B
user0003223	7764-0000-033F-C0F2
user0003224	ED91-0000-032E-CC79
user0003225	7769-0000-0351-AEDA
user0003226	BE8E-0000-0321-B7C7
user0003227	ED91-0000-0336-D674
user0003228	19B0-0000-0325-8503
user0003229	776A-0000-0307-B73A
user0003230	BE8E-0000-0344-7E40
user0003231	19B2-0000-033F-08B4
user0003232	ED94-0000-031C-4E35
user0003233	BE8E-0000-0358-4AE3
user0003234	19B4-0000-035A-29B3
user0003235	010C-0000-035E-E08E
user0003236	6074-0000-0329-BF3F
user0003237	010D-0000-0331-BFE0
user0003238	D64E-0000-02FF-D76F
user0003239	D65B-0000-032F-DA57
user0003240	6075-0000-031A-FC13
user0003241	010E-0000-030C-7831
user0003242	8F3A-0000-0324-36B8
user0003243	D64F-0000-0338-4832
user0003244	6076-0000-0326-EA52
user0003245	8F3C-0000-0355-0966
user0003246	D651-0000-033E-3973
user0003247	010E-0000-0338-6857
user0003248	6076-0000-0348-9378
user0003249	8F3D-0000-0362-B0A8
user0003250	010F-0000-0301-5E81
user0003251	D656-0000-0311-1EC1
user0003252	6077-0000-034F-96E9
user0003253	D656-0000-034A-61C3
user0003254	8F3E-0000-0334-AC92
user0003255	6079-0000-0338-4252
user0003256	0115-0000-031B-B6ED
user0003257	4921-0000-032E-B13F
user0003258	31C7-0000-0367-F348
user0003259	6079-0000-0365-8802
user0003260	8F43-0000-0309-A986
user0003261	D65A-0000-0306-D542
user0003262	A6E8-0000-035D-15D4
user0003263	0116-0000-031A-92B9
user0003264	31C8-0000-0347-61D1
user0003265	4928-0000-0336-A599
user0003266	607C-0000-030B-3B39
user0003267	A6EA-0000-030A-9ACC
user0003268	8F43-0000-0329-2019
user0003269	D65A-0000-0323-8448
user0003270	0116-0000-0333-32C7
user0003271	492A-0000-0359-4209
user0003272	31C9-0000-0312-9CFE
user0003273	776A-0000-0345-8D23
user0003274	607E-0000-0352-9A01
user0003275	A6EC-0000-033D-E334
user0003276	ED94-0000-0325-9B01
user0003277	8F45-0000-0356-FBE8
user0003278	0117-0000-0353-84B9
user0003279	BE8F-0000-0318-F422
user0003280	776C-0000-031F-1F5E
user0003281	492D-0000-030C-8395
user0003282	31CB-0000-0300-4C25
user0003283	A6EC-0000-034E-3ACD
user0003284	19B5-0000-0368-23AD
user0003285	607E-0000-0354-2B56
user0003286	ED94-0000-0333-7894
user0003287	011A-0000-0344-287B
user0003288	D65F-0000-0304-0EDA
user0003289	BE92-0000-0355-0D7D
user0003290	8F49-0000-0301-F0D8
user0003291	776C-0000-0346-9604
user0003292	4930-0000-032A-9B5B
user0003293	31CD-0000-0323-78B7
user0003294	D660-0000-033C-854F
user0003295	19B9-0000-032E-B3EC
user0003296	607F-0000-030B-3D5E
user0003297	011D-0000-0358-54EC
user0003298	A6F0-0000-0305-F931
user0003299	ED98-0000-0352-AA29
user0003300	8F49-0000-0315-A662
user0003301	776D-0000-034A-C49A
user0003302	BE94-0000-0307-9D76
user0003303	31CD-0000-0357-EC94
user0003304	4932-0000-032E-0ECE
user0003305	6082-0000-0341-F9CD
user0003306	011E-0000-0328-F689
user0003307	19B9-0000-0338-C9A2
user0003308	8F49-0000-032C-5AA7
user0003309	ED99-0000-0317-743F
user0003310	A6F2-0000-0337-AC84
user0003311	A6F5-0000-0306-A48C
user0003312	A6F5-0000-0317-6EF3
user0003313	A6F8-0000-0342-C430
user0003314	A6F9-0000-0343-4EF6
user0003315	BE94-0000-035C-9C2F
user0003316	BE95-0000-031B-C938
user0003317	BE96-0000-0342-27E7
user0003318	BE9C-0000-030E-E5FA
user0003319	BEA0-0000-030C-185C
user0003320	BEA1-0000-034B-35EE
user0003321	BEA5-0000-0341-B4EE
user0003322	BEA7-0000-0340-9058
user0003323	BEAB-0000-0319-BC20
user0003324	776E-0000-033A-6DAF
user0003325	7771-0000-0324-480F
user0003326	7775-0000-031E-CEF0
user0003327	777A-0000-031F-95A7
user0003328	777B-0000-031D-990A
user0003329	777D-0000-0365-6E0E
user0003330	4934-0000-0348-3B69
user0003331	4935-0000-0376-984D
user0003332	4939-0000-0337-7E88
user0003333	4939-0000-033D-5CB8
user0003334	31CE-0000-0306-2264
user0003335	31CF-0000-0324-E33C
user0003336	31CF-0000-032F-21D1
user0003337	31D0-0000-0305-7F21
user0003338	6083-0000-0314-1035
user0003339	6086-0000-0341-FBD7
user0003340	6086-0000-034D-E049
user0003341	608A-0000-034E-64B4
user0003342	608B-0000-030E-4348
user0003343	608C-0000-034F-275F
user0003344	0121-0000-031A-7A5B
user0003345	D660-0000-033E-2437
user0003346	0121-0000-0354-A592
user0003347	D661-0000-0303-9944
user0003348	0123-0000-02FF-C61E
user0003349	D666-0000-032C-5488
user0003350	0127-0000-0361-EDFA
user0003351	D666-0000-0341-AFBB
user0003352	D669-0000-031B-1E0A
user0003353	0128-0000-0318-6D06
user0003354	D669-0000-0340-B2F1
user0003355	0128-0000-035F-B2AD
user0003356	012A-0000-030F-A81D
user0003357	D66A-0000-0344-7D8B
user0003358	012D-0000-0320-8E6E
user0003359	D66A-0000-0346-896A
user0003360	012E-0000-030C-8A7D
user0003361	D66E-0000-0347-C60A
user0003362	0131-0000-0343-532B
user0003363	0135-0000-0337-BF3B
user0003364	0136-0000-0346-1E97
user0003365	013A-0000-0339-7065
user0003366	013C-0000-0353-07A4
user0003367	013D-0000-0360-A452
user0003368	013F-0000-0358-4C10
user0003369	0141-0000-0337-2A6E
user0003370	0141-0000-0377-2775
user0003371	0142-0000-0326-480A
user0003372	0142-0000-0356-3E07
user0003373	0146-0000-033D-393B
user0003374	0148-0000-0355-24F5
user0003375	014A-0000-0323-2E18
user0003376	014D-0000-0311-CFB8
user0003377	0153-0000-0339-F42B
user0003378	0155-0000-0333-4771
user0003379	ED9B-0000-0319-E729
user0003380	8F4F-0000-02FE-EC47
user0003381	ED9F-0000-0355-14A5
user0003382	8F53-0000-033D-7414
user0003383	EDA0-0000-035A-FD40
user0003384	8F57-0000-0308-09EE
user0003385	EDA1-0000-0320-21C5
user0003386	8F58-0000-033B-34F1
user0003387	8F5C-0000-0341-F17C
user0003388	EDA1-0000-0331-C2FA
user0003389	8F5E-0000-030E-D991
user0003390	EDA1-0000-0353-738B
user0003391	8F5F-0000-0346-B20D
user0003392	EDA1-0000-0354-184D
user0003393	EDA2-0000-032F-9BBD
user0003394	8F64-0000-0334-FBE3
user0003395	8F69-0000-0322-6AAA
user0003396	8F6A-0000-034E-AFD6
user0003397	19BE-0000-0301-04A3
user0003398	19BE-0000-0354-473B
user0003399	19C0-0000-031B-C832
user0003400	19C9-0000-035A-20E6
user0003401	31D1-0000-0317-CA3D
user0003402	19CA-0000-0308-6F71
user0003403	A6FA-0000-0332-A30F
user0003404	31D2-0000-0343-75BB
user0003405	493A-0000-036A-93EE
user0003406	19CE-0000-0316-9DAE
user0003407	A6FB-0000-032B-8CED
user0003408	19CE-0000-033F-5BAE
user0003409	A6FB-0000-033C-CAED
user0003410	493C-0000-030C-8280
user0003411	608E-0000-031F-6680
user0003412	777E-0000-031B-E2F0
user0003413	19D0-0000-0351-196C
user0003414	493C-0000-0354-5888
user0003415	608F-0000-0320-954B
user0003416	A6FB-0000-033F-16CF
user0003417	31D4-0000-0324-3134
user0003418	19D1-0000-031E-F23E
user0003419	777E-0000-0335-B86B
user0003420	4940-0000-0352-A643
user0003421	6093-0000-033D-2159
user0003422	EDA4-0000-030E-3856
user0003423	A6FE-0000-0304-AEA4
user0003424	31D5-0000-0334-AA8B
user0003425	19D1-0000-0364-918D
user0003426	7780-0000-0321-B976
user0003427	4942-0000-0307-948C
user0003428	31D6-0000-032D-A303
user0003429	EDA4-0000-032D-0491
user0003430	6095-0000-0324-28BB
user0003431	A701-0000-0316-AA3D
user0003432	19D3-0000-02FF-0AFB
user0003433	D66F-0000-0348-FB50
user0003434	BEAE-0000-0308-2E77
user0003435	D670-0000-0322-832C
user0003436	19D3-0000-0345-9382
user0003437	BEAE-0000-0356-3A9D
user0003438	D672-0000-034D-9A65
user0003439	19D4-0000-0300-9531
user0003440	BEB2-0000-0331-8C18
user0003441	D673-0000-034F-1689
user0003442	19D4-0000-034D-6BE9
user0003443	D674-0000-0342-611B
user0003444	BEB2-0000-0358-06C8
user0003445	19D6-0000-0313-3FEF
user0003446	D676-0000-0313-98EA
user0003447	BEB3-0000-030E-42C2
user0003448	19D7-0000-0361-BC4C
user0003449	D676-0000-0355-5F57
user0003450	BEB3-0000-032F-61E6
user0003451	19D9-0000-033A-0531
user0003452	D67D-0000-030B-A912
user0003453	BEB4-0000-0361-008C
user0003454	19DB-0000-033E-11BD
user0003455	D67E-0000-0331-458A
user0003456	BEB5-0000-0320-8AD2
user0003457	D681-0000-0331-7849
user0003458	19DC-0000-0301-8CF1
user0003459	7783-0000-0338-2F54
user0003460	7784-0000-031A-64F6
user0003461	7786-0000-0302-91A9
user0003462	7787-0000-0307-9F9D
user0003463	7789-0000-035C-2D5C
user0003464	778B-0000-0303-7105
user0003465	778C-0000-034B-3F99
user0003466	4942-0000-0331-8515
user0003467	4944-0000-0329-B690
user0003468	4945-0000-0348-0ACB
user0003469	4946-0000-0309-CAA7
user0003470	4946-0000-031F-8F02
user0003471	EDA8-0000-0345-A36A
user0003472	EDA9-0000-0349-E67E
user0003473	EDAB-0000-0357-2B76
user0003474	EDAC-0000-0343-A400
user0003475	EDAD-0000-034E-C226
user0003476	EDB2-0000-033E-52D2
user0003477	EDB2-0000-0346-1616
user0003478	EDB7-0000-0333-225E
user0003479	A701-0000-035A-FE0F
user0003480	A702-0000-0364-19B1
user0003481	A702-0000-0366-75D8
